"식품인증업소 관리 일련번호","업소번호","업소 명","자치구 코드","자치구 명","업종 코드","업종 명","업태 코드","업태 명","업주 명","식품인증구분","식품인증 구분명","인증일자","사용여부","지도표시여부","식품인증업소 등급","지도 Y좌표","지도 X좌표","전화번호","도로명상세주소","도로명주소코드","도로명주소","허가번호","최초작성일자","최종수정일자","업소인증메뉴","교부번호","인증여부"
"3909","00507","춤추는락 무교동낙지","3160000","구로구","101","일반음식점","10101","한식","양동익","01","위생등급제","2016-12-09","Y","N","03","37.50111663148222","126.8913554616722","02-837-8387","40 104호 (구로동 신도림플래티넘노블)","1153031160041102","서울특별시 구로구 공원로","3160000101200700507","2014-01-09 15:25:13.0","2014-01-09 15:25:13.0","","2007-00507","N"
"3908","00536","한우일번지","3160000","구로구","101","일반음식점","10101","한식","김혜경","01","위생등급제","2016-12-09","Y","Y","03","37.4908757219","126.8855536767","02-864-7066","25 (구로동)","1153041482161102","서울특별시 구로구 구로동로28길","3160000101200200536","2014-01-09 15:24:27.0","2014-01-09 15:24:27.0","","2002-00536","Y"
"3907","00211","푸드라운지","3160000","구로구","101","일반음식점","10101","한식","최윤우","01","위생등급제","2014-12-10","Y","N","03","37.48605480103134","126.89466983301781","02-2028-1588","27 (구로동(구로디지털2길 3)삼성IT밸리 B107호)","1153041483401102","서울특별시 구로구 디지털로33길","3160000101200700211","2014-01-09 15:23:55.0","2014-01-09 15:23:55.0","","2007-00211","N"
"3906","00266","보람푸드","3160000","구로구","101","일반음식점","10101","한식","서우람","01","위생등급제","2012-12-10","Y","N","03","37.4857059574","126.8955115489","02-2109-6220","11 (구로동 에이스테크노타워 8차 B101호)","1153041483401102","서울특별시 구로구 디지털로33길","3160000101200400266","2014-01-09 15:23:22.0","2014-01-09 15:23:22.0","","2004-00266","N"
"3905","00289","찌개마을 시골촌","3160000","구로구","101","일반음식점","10101","한식","김영희","01","위생등급제","2016-12-09","Y","Y","02","37.485705957369866","126.89551154885758","02-2025-7655","11 102호 (구로동 에이스테크노타워8차)","1153041483401102","서울특별시 구로구 디지털로33길","3160000101200400289","2014-01-09 15:22:52.0","2014-01-09 15:22:52.0","","2004-00289","Y"
"3904","00220","왔다 산 아나고구이","3160000","구로구","101","일반음식점","10103","경양식","이강용","01","위생등급제","2016-12-09","Y","Y","02","37.4823618579","126.9001924909","02-888-8146","9 (구로동 라이프풀러스 1층)","1153041483391102","서울특별시 구로구 디지털로32다길","3160000101200800220","2014-01-09 15:21:07.0","2014-01-09 15:21:07.0","","20080080451","Y"
"3903","00694","옛날마차","3160000","구로구","101","일반음식점","10101","한식","이미라","01","위생등급제","2016-12-09","Y","Y","03","37.4835339697","126.9011451983","02-853-8844","97-16 (구로동)","1153041483371102","서울특별시 구로구 디지털로32길","3160000101199000694","2014-01-09 15:20:39.0","2014-01-09 15:20:39.0","","05300010111011","Y"
"3902","00164","사조참치","3160000","구로구","101","일반음식점","10104","일식","이명철","01","위생등급제","2016-12-09","Y","Y","03","37.4840457343","126.9011354788","02-864-3113","97-33 (구로동(창조1길 19))","1153041483371102","서울특별시 구로구 디지털로32길","3160000101200700164","2014-01-09 15:19:23.0","2014-01-09 15:19:23.0","","2007-00164","Y"
"3901","00662","무영쌈사랑","3160000","구로구","101","일반음식점","10101","한식","김금순","01","위생등급제","2016-12-09","Y","N","02","37.4911030514","126.8935591213","02-3282-3838","2 (구로동)","1153041483111102","서울특별시 구로구 도림로23길","3160000101198800662","2014-01-09 15:18:52.0","2014-01-09 15:18:52.0","","05300010110939","N"
"3900","09070","풍무양꼬치","3160000","구로구","101","일반음식점","10101","한식","신현삼","01","위생등급제","2016-12-09","Y","Y","03","37.491190408","126.8945178843","02-868-9271","104 (구로동)","1153031160101102","서울특별시 구로구 도림로","3160000101200109070","2014-01-09 15:18:07.0","2014-01-09 15:18:07.0","","05300010613405","Y"
"3899","00486","가빈","3160000","구로구","101","일반음식점","10101","한식","정찬월","01","위생등급제","2016-12-09","Y","Y","02","37.4945426177","126.883503571","","174-9 (구로동)","1153030050701102","서울특별시 구로구 구로동로","3160000101200300486","2014-01-09 15:17:23.0","2014-01-09 15:17:23.0","","20030081021","Y"
"3897","00063","참맛뼈감자탕","3160000","구로구","101","일반음식점","10101","한식","소은숙","01","위생등급제","2014-12-10","Y","N","03","37.499747013457224","126.86348322698957","02-2060-1323","19 (고척동)","1153030050681106","서울특별시 구로구 중앙로","3160000101200500063","2014-01-09 15:14:26.0","2014-01-09 15:14:26.0","","2005-00063","N"
"3896","00304","박가부대개봉점","3160000","구로구","101","일반음식점","10101","한식","김영신","01","위생등급제","2014-12-10","Y","N","03","37.49086902685663","126.85633038272735","02-2060-4199","58 (개봉동1층(개봉로 71))","1153031160011107","서울특별시 구로구 개봉로","3160000101200700304","2014-01-09 15:13:52.0","2014-01-09 15:13:52.0","","2007-00304","N"
"3895","05002","개봉칼국수","3160000","구로구","101","일반음식점","10105","분식","임남기","01","위생등급제","2016-12-09","Y","Y","03","37.4902302237","126.8585795332","02-2684-7500","41 (개봉동)","1153041480331107","서울특별시 구로구 개봉로16길","3160000101199205002","2014-01-09 15:12:20.0","2014-01-09 15:12:20.0","","05300010650510","Y"
"3893","01372","삼동숯불갈비","3160000","구로구","101","일반음식점","10101","한식","성경순","01","위생등급제","2016-12-09","Y","Y","02","37.4839855497","126.8901229852","02-852-7615","69 (가리봉동)","1153041483291103","서울특별시 구로구 디지털로27길","3160000101199101372","2014-01-09 15:11:27.0","2014-01-09 15:11:27.0","","05300010120527","Y"
"3892","20829","아시안라이브","3220000","강남구","101","일반음식점","10103","경양식","송홍섭","01","위생등급제","2016-12-09","Y","Y","01","37.5131096138","127.0597579548","02-559-7062","517 2층 (삼성동 코엑스인터컨티넨탈서울)","1168021220021105","서울특별시 강남구 영동대로","3220000101199920829","2014-01-09 14:59:31.0","2014-01-09 14:59:31.0","","06800010316486","Y"
"3891","00754","코엑스비자비","3220000","강남구","101","일반음식점","10106","뷔페식","문덕규","01","위생등급제","2014-12-10","Y","N","01","37.51035549841263","127.06102253767419","02-455-5000","511 (삼성동지상2층)","1168021220021105","서울특별시 강남구 영동대로","3220000101201100754","2014-01-09 14:57:43.0","2014-01-09 14:57:43.0","","44030","N"
"3890","00727","토다이코엑스점","3220000","강남구","101","일반음식점","10106","뷔페식","김경화","01","위생등급제","2014-12-10","Y","N","01","37.51035549841263","127.06102253767419","02-553-6886","511 (삼성동무역센터코엑스몰 N13호)","1168021220021105","서울특별시 강남구 영동대로","3220000101200700727","2014-01-09 14:57:23.0","2014-01-09 14:57:23.0","","26031","N"
"3889","24274","에렉스에프앤비(주)용궁","3220000","강남구","101","일반음식점","10102","중국식","임기호","01","위생등급제","2014-12-10","Y","N","01","37.51035549841263","127.06102253767419","02-551-4893","511 (삼성동호텔오크우드프리미어 지상3층)","1168021220021105","서울특별시 강남구 영동대로","3220000101200124274","2014-01-09 14:57:02.0","2014-01-09 14:57:02.0","","19188","N"
"3888","00487","대장금","3220000","강남구","101","일반음식점","10101","한식","조현수","01","위생등급제","2016-12-09","Y","Y","02","37.5093814578","127.0556606266","02-562-5972","530 (삼성동)","1168031220051105","서울특별시 강남구 삼성로","3220000101199300487","2014-01-09 14:55:57.0","2014-01-09 14:55:57.0","","06800010100105","Y"
"3887","07868","양미옥","3220000","강남구","101","일반음식점","10101","한식","탁현진","01","위생등급제","2016-12-09","Y","N","03","37.5103391759","127.0576429409","02-565-8836","39 (삼성동)","1168041667651105","서울특별시 강남구 테헤란로87길","3220000101199907868","2014-01-09 14:55:07.0","2014-01-09 14:55:07.0","","06800010401075","N"
"3885","00782","(주)곰바위","3220000","강남구","101","일반음식점","10101","한식","고재용","01","위생등급제","2012-12-10","Y","N","01","37.5102177724","127.0552721663","02-552-7761","542 (삼성동지하1층지상1층)","1168031220051105","서울특별시 강남구 삼성로","3220000101200700782","2014-01-09 14:54:19.0","2014-01-09 14:54:19.0","","26086","N"
"3884","00542","까발로비안코","3220000","강남구","101","일반음식점","10103","경양식","오준희","01","위생등급제","2016-12-09","Y","Y","02","37.5109961849","127.0553903708","02-562-9262","9 (삼성동지상12층)","1168041663891105","서울특별시 강남구 삼성로104길","3220000101200700542","2014-01-09 14:54:03.0","2014-01-09 14:54:03.0","","25837","Y"
"3883","00218","코너스톤","3220000","강남구","101","일반음식점","10103","경양식","박창민","01","위생등급제","2016-12-09","Y","N","01","37.5087319608","127.0642831001","02-501-5487","606 (대치동지상1층)","1168031220101106","서울특별시 강남구 테헤란로","3220000101200500218","2014-01-09 14:53:43.0","2014-01-09 14:53:43.0","","23350","N"
"3882","14478","명가원설농탕","3220000","강남구","101","일반음식점","10101","한식","권자안","01","위생등급제","2016-12-09","Y","N","02","37.4978859479","127.0329126751","02-553-5511","21 (역삼동)","1168041667141101","서울특별시 강남구 테헤란로10길","3220000101199514478","2014-01-09 14:53:25.0","2014-01-09 14:53:25.0","","06800010111062","N"
"3881","00255","한미리","3220000","강남구","101","일반음식점","10101","한식","김현영","01","위생등급제","2016-12-09","Y","Y","01","37.5041509296","127.0648717944","02-556-4834","333 (대치동)","1168021220021106","서울특별시 강남구 영동대로","3220000101199200255","2014-01-09 14:53:09.0","2014-01-09 14:53:09.0","","06800010100555","Y"
"3880","19501","한촌설렁탕","3220000","강남구","101","일반음식점","10101","한식","이경은","01","위생등급제","2016-12-09","Y","Y","02","37.5057004004","127.058462729","02-555-8566","12 (대치동)","1168041664321106","서울특별시 강남구 삼성로86길","3220000101199319501","2014-01-09 14:51:52.0","2014-01-09 14:51:52.0","","06800010100138","Y"
"3878","24370","한국피자헛 한티역점","3220000","강남구","101","일반음식점","10111","패스트푸드","이승일","01","위생등급제","2014-12-10","Y","N","01","37.49731190792459","127.05497767735778","02-554-4864","407 (대치동지상2층)","1168031220121106","서울특별시 강남구 도곡로","3220000101200124370","2014-01-09 14:50:53.0","2014-01-09 14:50:53.0","","19279","N"
"3877","00756","반룡산","3220000","강남구","101","일반음식점","10103","경양식","정상혁","01","위생등급제","2014-12-10","Y","N","01","37.50451235834717","127.05580629884753","02-3446-8966","26 (대치동지상1층)","1168041667571106","서울특별시 강남구 테헤란로78길","3220000101200400756","2014-01-09 14:43:28.0","2014-01-09 14:43:28.0","","22544","N"
"3876","09864","흙만상의고향","3040000","광진구","101","일반음식점","10103","경양식","오희송","01","위생등급제","2016-12-09","Y","N","03","37.5463690362","127.0757173679","02-452-2192","418 (화양동)","1121530050241107","서울특별시 광진구 광나루로","3040000101200109864","2014-01-09 14:28:50.0","2014-01-09 14:28:50.0","","22150010106717","N"
"3875","00041","몰타참치","3220000","강남구","101","일반음식점","10104","일식","박종예","01","위생등급제","2016-12-09","Y","Y","02","37.5049273453","127.0546846851","02-508-7861","14-11 (대치동돌채타워지상2층)","1168041667571106","서울특별시 강남구 테헤란로78길","3220000101200600041","2014-01-09 14:28:34.0","2014-01-09 14:28:34.0","","24422","Y"
"3874","02144","고기마을&amp;의정부왕부대찌개","3040000","광진구","101","일반음식점","10101","한식","정행애","01","위생등급제","2016-12-09","Y","Y","03","37.5455469558","127.0762913809","02-447-9746","18 (화양동)","1121541120171107","서울특별시 광진구 광나루로24길","3040000101199802144","2014-01-09 14:28:20.0","2014-01-09 14:28:20.0","","22150010104767","Y"
"3873","00874","아웃백스테이크하우스도곡점","3220000","강남구","101","일반음식점","10103","경양식","한종문","01","위생등급제","2016-12-09","Y","N","01","37.4921822193","127.057411875","02-3019-7112","2909 (대치동지하1층)","1168020000031106","서울특별시 강남구 남부순환로","3220000101200400874","2014-01-09 14:28:08.0","2014-01-09 14:28:08.0","","22659","N"
"3872","01058","씨제이푸드빌(주)빕스도곡역점","3220000","강남구","101","일반음식점","10103","경양식","정문목","01","위생등급제","2016-12-09","Y","Y","01","37.4907051764","127.0561442979","02-569-1997","2912 (대치동센트럴500상가지하1층)","1168020000031106","서울특별시 강남구 남부순환로","3220000101200201058","2014-01-09 14:27:43.0","2014-01-09 14:27:43.0","","20407","Y"
"3871","06069","(주)남원추어탕","3040000","광진구","101","일반음식점","10101","한식","대표이사 표성자","01","위생등급제","2014-12-10","Y","N","03","37.5427500322861","127.0645793402977","02-463-9903","114 (화양동)","1121530000011107","서울특별시 광진구 동일로","3040000101199706069","2014-01-09 14:27:23.0","2014-01-09 14:27:23.0","","22150010604220","N"
"3870","00249","홍메이","3220000","강남구","101","일반음식점","10102","중국식","송수안","01","위생등급제","2014-12-10","Y","N","01","37.52071666574926","127.03547018289465","02-549-1687","11 (논현동지상1층)","1168041665841108","서울특별시 강남구 언주로148길","3220000101200900249","2014-01-09 14:27:17.0","2014-01-09 14:27:17.0","","37640","N"
"3868","16854","한우리외식산업(주)","3220000","강남구","101","일반음식점","10101","한식","조용훈","01","위생등급제","2016-12-09","Y","Y","01","37.5211493676","127.0347283105","02-545-3336","304 (논현동)","1168021220011108","서울특별시 강남구 도산대로","3220000101198416854","2014-01-09 14:26:31.0","2014-01-09 14:26:31.0","","06800010104616","Y"
"3867","00324","조마루뼈다귀감자탕","3040000","광진구","101","일반음식점","10101","한식","구재봉","01","위생등급제","2016-12-09","Y","N","03","37.5410623019","127.0664878835","02-498-3424","208 (자양동)","1121530000021105","서울특별시 광진구 아차산로","3040000101200500324","2014-01-09 14:26:20.0","2014-01-09 14:26:20.0","","8701","N"
"3866","00251","군자닭갈비","3040000","광진구","101","일반음식점","10101","한식","김애경","01","위생등급제","2016-12-09","Y","Y","03","37.5578560025","127.0796086964","02-6245-9888","315 1층 (중곡동)","1121531040071101","서울특별시 광진구 능동로","3040000101200800251","2014-01-09 14:25:48.0","2014-01-09 14:25:48.0","","20080039520","Y"
"3865","00053","금강산","3220000","강남구","101","일반음식점","10101","한식","김수민","01","위생등급제","2016-12-09","Y","N","02","37.5128695515","127.0391900182","02-540-7729","55 (논현동지상1층)","1168041663521108","서울특별시 강남구 봉은사로43길","3220000101200400053","2014-01-09 14:25:44.0","2014-01-09 14:25:44.0","","21874","N"
"3864","00252","임진강","3040000","광진구","101","일반음식점","10101","한식","이수진","01","위생등급제","2016-12-09","Y","N","03","37.5610706344","127.0849588265","02-444-9209","81-1 (중곡동)","1121531040061101","서울특별시 광진구 긴고랑로","3040000101200600252","2014-01-09 14:25:06.0","2014-01-09 14:25:06.0","","9030","N"
"3863","21037","훼밀리아","3220000","강남구","101","일반음식점","10106","뷔페식","이철희","01","위생등급제","2016-12-09","Y","Y","01","37.5140995719","127.0358832991","02-511-4000","640 (논현동지상2층)","1168030050861108","서울특별시 강남구 언주로","3220000101198921037","2014-01-09 14:25:04.0","2014-01-09 14:25:04.0","","06800010501542","Y"
"3862","07862","만요","3220000","강남구","101","일반음식점","10104","일식","이철희","01","위생등급제","2016-12-09","Y","Y","01","37.5140995719","127.0358832991","02-511-4000","640 (논현동)","1168030050861108","서울특별시 강남구 언주로","3220000101198907862","2014-01-09 14:24:38.0","2014-01-09 14:24:38.0","","06800010401483","Y"
"3861","08961","능동곱창","3040000","광진구","101","일반음식점","10101","한식","김정아","01","위생등급제","2016-12-09","Y","Y","03","37.5637102493","127.0775458885","02-446-7655","12 (중곡동)","1121531040061101","서울특별시 광진구 긴고랑로","3040000101200008961","2014-01-09 14:24:36.0","2014-01-09 14:24:36.0","","22150010105867","Y"
"3860","08500","까페아미가","3220000","강남구","101","일반음식점","10103","경양식","이철희","01","위생등급제","2016-12-09","Y","N","01","37.5140995719","127.0358832991","02-3444-8233","640 (논현동)","1168030050861108","서울특별시 강남구 언주로","3220000101199708500","2014-01-09 14:24:16.0","2014-01-09 14:24:16.0","","06800010313167","N"
"3859","00069","심마니유황오리","3040000","광진구","101","일반음식점","10101","한식","주명삼","01","위생등급제","2016-12-09","Y","Y","03","37.5608974017","127.0852936472","02-452-1610","85 (중곡동)","1121531040061101","서울특별시 광진구 긴고랑로","3040000101200700069","2014-01-09 14:24:04.0","2014-01-09 14:24:04.0","","9162","Y"
"3858","19346","아웃백스테이크하우스강남점","3220000","강남구","101","일반음식점","10101","한식","한종문","01","위생등급제","2016-12-09","Y","N","01","37.50803354986513","127.02334419887319","02-3445-4701","512 (논현동.6)","1168021020011108","서울특별시 강남구 강남대로","3220000101199719346","2014-01-09 14:24:00.0","2014-01-09 14:24:00.0","","06800010313351","N"
"3857","19619","무화잠","3220000","강남구","101","일반음식점","10101","한식","허혜경","01","위생등급제","2016-12-09","Y","Y","03","37.5102213971","127.0222681203","02-3443-7852","538 (논현동)","1168021020011108","서울특별시 강남구 강남대로","3220000101199919619","2014-01-09 14:23:35.0","2014-01-09 14:23:35.0","","06800010115814","Y"
"3856","00371","통큰낙지한마리","3040000","광진구","101","일반음식점","10101","한식","이은선","01","위생등급제","2016-12-09","Y","Y","02","37.5552713846","127.0855588499","02-454-7292","609 (중곡동(1층))","1121520000081101","서울특별시 광진구 천호대로","3040000101200200371","2014-01-09 14:23:20.0","2014-01-09 14:23:20.0","","7348","Y"
"3855","12695","취영루","3220000","강남구","101","일반음식점","10102","중국식","김양자","01","위생등급제","2016-12-09","Y","N","02","37.5105384619","127.0227342092","02-511-6666","11 (논현동)","1168041667891108","서울특별시 강남구 학동로2길","3220000101199712695","2014-01-09 14:23:15.0","2014-01-09 14:23:15.0","","06800010212977","N"
"3854","19234","대청가든","3220000","강남구","101","일반음식점","10101","한식","민승유","01","위생등급제","2016-12-09","Y","Y","02","37.4943425483","127.0796497901","02-3413-5566","623 (개포동미씨860오피스텔1층122호)","1168031220011103","서울특별시 강남구 개포로","3220000101199919234","2014-01-09 14:22:51.0","2014-01-09 14:22:51.0","","06800010115632","Y"
"3853","00625","논골집","3220000","강남구","101","일반음식점","10101","한식","김선미","01","위생등급제","2016-12-09","Y","Y","02","37.4749188245","127.0496116586","02-3461-7071","16 (개포동지상1층)","1168041661281103","서울특별시 강남구 논현로12길","3220000101200200625","2014-01-09 14:22:30.0","2014-01-09 14:22:30.0","","19995","Y"
"3850","00111","박가뼈다귀","3060000","중랑구","101","일반음식점","10101","한식","박성진이상희","01","위생등급제","2016-12-09","Y","Y","02","37.5938128811","127.0740759989","02-496-1600","193 (중화동)","1126030050321103","서울특별시 중랑구 망우로","3060000101201000111","2014-01-09 14:19:00.0","2014-01-09 14:19:00.0","","12052","Y"
"3849","08852","신마포갈매기(자양점)","3040000","광진구","101","일반음식점","10101","한식","박민선","01","위생등급제","2016-12-09","Y","Y","03","37.535940941","127.0666236347","02-468-8892","505 (자양동)","1121531030101105","서울특별시 광진구 뚝섬로","3040000101200008852","2014-01-09 14:18:57.0","2014-01-09 14:18:57.0","","22150010505765","Y"
"3848","00248","함평농가한우","3060000","중랑구","101","일반음식점","10101","한식","정해숙","01","위생등급제","2016-12-09","Y","Y","02","37.5949890862","127.0776417457","02-432-9289","223-8 102동 104105호 (중화동 미영리치타운)","1126030050321103","서울특별시 중랑구 망우로","3060000101200900248","2014-01-09 14:18:41.0","2014-01-09 14:18:41.0","","11880","Y"
"3847","00654","추오정남원추어탕","3060000","중랑구","101","일반음식점","10101","한식","송현주","01","위생등급제","2016-12-09","Y","Y","02","37.6043052607","127.1014786592","02-433-0203","108-7 (신내동)","1126041184901106","서울특별시 중랑구 용마산로125길","3060000101200200654","2014-01-09 14:18:18.0","2014-01-09 14:18:18.0","","20020047034","Y"
"3846","00539","송림식당","3040000","광진구","101","일반음식점","10101","한식","이연화","01","위생등급제","2016-12-09","Y","N","03","37.5363963333","127.076399728","02-457-7209","77 (자양동137138139141)","1121531040111105","서울특별시 광진구 자양번영로","3040000101198300539","2014-01-09 14:18:14.0","2014-01-09 14:18:14.0","","22150010100996","N"
"3845","00093","한림원","3060000","중랑구","101","일반음식점","10101","한식","최경아","01","위생등급제","2016-12-09","Y","Y","03","37.6082395674","127.0986617331","02-494-2644","233-1 (신내동2층)","1126031060031106","서울특별시 중랑구 봉화산로","3060000101201000093","2014-01-09 14:17:57.0","2014-01-09 14:17:57.0","","12034","Y"
"3844","07932","돈대감 솔잎황토구이","3060000","중랑구","101","일반음식점","10101","한식","김재환","01","위생등급제","2014-12-10","Y","N","02","37.5989695113694","127.0950892503722","02-496-0477","1 (상봉동)","1126041184221102","서울특별시 중랑구 송림길","3060000101199607932","2014-01-09 14:17:35.0","2014-01-09 14:17:35.0","","4110","N"
"3843","00243","스타키친","3040000","광진구","101","일반음식점","10103","경양식","양명호","01","위생등급제","2014-12-10","Y","N","03","37.5385572812035","127.07299844685192","02-2204-8877","272 (자양동)","1121530000021105","서울특별시 광진구 아차산로","3040000101200700243","2014-01-09 14:17:27.0","2014-01-09 14:17:27.0","","9335","N"
"3842","00004","네버랜드에너키즈","3060000","중랑구","101","일반음식점","10103","경양식","배수경","01","위생등급제","2012-12-10","Y","N","02","37.61467064913611","127.07712307252345","02-971-3337","942 (묵동위더스빌 301302)","1126030000011104","서울특별시 중랑구 동일로","3060000101201100004","2014-01-09 14:17:16.0","2014-01-09 14:17:16.0","","12242","N"
"3841","00192","드마루태릉점","3060000","중랑구","101","일반음식점","10106","뷔페식","권연실","01","위생등급제","2016-12-09","Y","N","03","37.615027529","127.0769875248","02-911-3100","946 (묵동 묵동신도주상복합아파트 201202203204205206호)","1126030000011104","서울특별시 중랑구 동일로","3060000101201100192","2014-01-09 14:17:00.0","2014-01-09 14:17:00.0","","12432","N"
"3840","00463","묵동감자바우영양족발","3060000","중랑구","101","일반음식점","10101","한식","유경미","01","위생등급제","2016-12-09","Y","Y","02","37.61502752902866","127.07698752482332","02-972-9566","946 1099-113호 (묵동 묵동신도주상복합아파트)","1126030000011104","서울특별시 중랑구 동일로","3060000101200600463","2014-01-09 14:16:44.0","2014-01-09 14:16:44.0","","10949","Y"
"3839","00056","서울수산물회센타","3060000","중랑구","101","일반음식점","10104","일식","이동수","01","위생등급제","2016-12-09","Y","Y","02","37.615027529","127.0769875248","02-948-9881","946","1126030000011104","서울특별시 중랑구 동일로","3060000101200700056","2014-01-09 14:16:23.0","2014-01-09 14:16:23.0","","11009","Y"
"3838","09592","이학면옥","3060000","중랑구","101","일반음식점","10101","한식","윤희원외2","01","위생등급제","2014-12-10","Y","N","02","37.57976610234751","127.0876699376993","02-437-0170","308 (면목동)","1126030050271101","서울특별시 중랑구 면목로","3060000101200009592","2014-01-09 14:15:59.0","2014-01-09 14:15:59.0","","7052","N"
"3837","09386","오백집","3060000","중랑구","101","일반음식점","10101","한식","서영진","01","위생등급제","2016-12-09","Y","Y","03","37.5841415638","127.0873490044","02-492-0555","17","1126041182301101","서울특별시 중랑구 면목로55길","3060000101200009386","2014-01-09 14:15:40.0","2014-01-09 14:15:40.0","","6826","Y"
"3835","00372","채우락","3060000","중랑구","101","일반음식점","10106","뷔페식","이동훈","01","위생등급제","2014-12-10","Y","N","02","37.576094837085556","127.08605812856139","02-432-9245","262 (면목동)","1126030050271101","서울특별시 중랑구 면목로","3060000101200500372","2014-01-09 14:15:02.0","2014-01-09 14:15:02.0","","10361","N"
"3834","00094","미도미","3040000","광진구","101","일반음식점","10104","일식","김재원","01","위생등급제","2016-12-09","Y","Y","03","37.552933771","127.0885800672","02-457-9457","646 (능동능동나이스빌딩)","1121520000081102","서울특별시 광진구 천호대로","3040000101200800094","2014-01-09 14:15:00.0","2014-01-09 14:15:00.0","","9583","Y"
"3833","06523","갯마을낙지아구","3060000","중랑구","101","일반음식점","10101","한식","김태문","01","위생등급제","2016-12-09","Y","Y","02","37.5988874837","127.0984319637","02-432-6848","34 (망우동)","1126041184811105","서울특별시 중랑구 용마산로115길","3060000101199906523","2014-01-09 14:14:42.0","2014-01-09 14:14:42.0","","5722","Y"
"3832","00144","왕돈","3040000","광진구","101","일반음식점","10101","한식","라은주","01","위생등급제","2014-12-10","Y","N","03","37.555432835825776","127.08149384937148","02-457-9457","13 (능동)","1121541125011102","서울특별시 광진구 천호대로112길","3040000101200200144","2014-01-09 14:14:23.0","2014-01-09 14:14:23.0","","7137","N"
"3831","10445","고향풍천장어","3060000","중랑구","101","일반음식점","10101","한식","변재성","01","위생등급제","2016-12-09","Y","Y","02","37.5967377835","127.1004945533","02-432-5548","512-1 (망우동)","1126030050281105","서울특별시 중랑구 용마산로","3060000101200110445","2014-01-09 14:14:10.0","2014-01-09 14:14:10.0","","20010047087","Y"
"3830","00203","페리스타","3040000","광진구","101","일반음식점","10101","한식","유미정","01","위생등급제","2012-12-10","Y","N","03","37.5484622549","127.0710481259","02-469-2220","369 (군자동두산위브파크상가지하108호)","1121530050241109","서울특별시 광진구 광나루로","3040000101201100203","2014-01-09 14:13:46.0","2014-01-09 14:13:46.0","","10908","N"
"3829","00105","섬진강유황오리","3060000","중랑구","101","일반음식점","10101","한식","이종남","01","위생등급제","2016-12-09","Y","Y","02","37.5991665118","127.1008964229","02-433-5292","6 (망우동)","1126041184831105","서울특별시 중랑구 용마산로116길","3060000101200300105","2014-01-09 14:13:44.0","2014-01-09 14:13:44.0","","8809","Y"
"3828","00389","참치의명가","3040000","광진구","101","일반음식점","10101","한식","강영숙","01","위생등급제","2016-12-09","Y","Y","03","37.5565451134","127.0781677159","02-454-3467","180 (군자동)","1121531040051109","서울특별시 광진구 군자로","3040000101201000389","2014-01-09 14:13:03.0","2014-01-09 14:13:03.0","","10693","Y"
"3827","10903","삼호정","3010000","중구","101","일반음식점","10101","한식","강태진","01","위생등급제","2014-12-10","Y","N","02","37.559701811517804","126.98430422627098","02-779-3555"," 30","1114041033261123","서울특별시 중구 퇴계로16길","3010000101199010903","2014-01-09 14:11:10.0","2014-01-09 14:11:10.0","","1106","N"
"3826","00125","강릉집","3010000","중구","101","일반음식점","10101","한식","이상옥","01","위생등급제","2014-12-10","Y","N","02","37.56085083265471","126.97999855982336","02-318-8981","73","1114041030231121","서울특별시 중구 남대문시장길","3010000101200500125","2014-01-09 14:10:06.0","2014-01-09 14:10:06.0","","10475","N"
"3825","00110","아웃백스테이크하우스시청점","3010000","중구","101","일반음식점","10103","경양식","한종문","01","위생등급제","2012-12-10","Y","N","02","37.563661430333035","126.97717721875391","02-754-5181","84 (태평로2가)","1114020050011114","서울특별시 중구 세종대로","3010000101200400110","2014-01-09 14:09:42.0","2014-01-09 14:09:42.0","","9926","N"
"3824","13954","오리마당","3010000","중구","101","일반음식점","10101","한식","김종애","01","위생등급제","2014-12-10","Y","N","02","37.56423453944913","126.97757093345318","02-6321-5252","92 (태평로2가지하1층)","1114020050011114","서울특별시 중구 세종대로","3010000101200113954","2014-01-09 14:09:15.0","2014-01-09 14:09:15.0","","8086","N"
"3823","13953","끼니와새참","3010000","중구","101","일반음식점","10105","분식","임연희","01","위생등급제","2016-12-09","Y","N","03","37.5642345394","126.9775709335","02-6366-2828","92 (태평로2가신동아화재 지하1층)","1114020050011114","서울특별시 중구 세종대로","3010000101200113953","2014-01-09 14:08:43.0","2014-01-09 14:08:43.0","","8092","N"
"3822","00049","구팡돌 할매보쌈","3010000","중구","101","일반음식점","10101","한식","김수홍","01","위생등급제","2016-12-09","Y","Y","03","37.5647244437","126.9763528903","02-754-4353","7 (태평로2가(지하1층지상1층))","1114041030761114","서울특별시 중구 덕수궁길","3010000101200300049","2014-01-09 14:08:23.0","2014-01-09 14:08:23.0","","9339","Y"
"3821","14162","강가","3010000","중구","101","일반음식점","10103","경양식","박찬만","01","위생등급제","2016-12-09","Y","Y","02","37.5684224972","126.9782578911","02-3783-0610","136 (태평로1가서울파이낸스센타 지하2층)","1114020050011103","서울특별시 중구 세종대로","3010000101200114162","2014-01-09 14:08:09.0","2014-01-09 14:08:09.0","","8538","Y"
