"area1","area2","type","NAME","addr_jibun","addr_road","telephone","latitude","longitude"
"서울특별시","중구","쇼핑몰","맥스타일 (maxtyle)","서울특별시 중구 신당동 773 맥스타일","서울특별시 중구 마장로 3(신당동)","02-2218-6789","35.1698533","129.131069"
"서울특별시","서초구","쇼핑몰","고속터미널 의류도매상가","서울특별시 서초구 반포동 19-4 강남고속버스터미널","서울특별시 서초구 신반포로 194(반포동)","02-535-2212","37.5248412","127.036806"
"서울특별시","종로구","쇼핑몰","미보 주얼리","서울특별시 종로구 인의동 48-2 효성주얼리시티","서울특별시 종로구 종로 183(인의동)","02-2273-7622","35.1698533","129.131069"
"서울특별시","강남구","쇼핑몰","한얼공예","서울특별시 강남구 삼성동 159 코엑스인터콘티넨탈서울","서울특별시 강남구 봉은사로 524(삼성동)","02-6002-6772","37.5788016","126.982216"
"서울특별시","중구","쇼핑몰","남대문인삼시장","서울특별시 중구 남대문로4가 3-3","서울특별시 중구 남대문시장길 25-8(남대문로4가)","02-752-1012","37.5634116","126.982887"
"서울특별시","마포구","쇼핑몰","KT&G 상상마당 디자인스퀘어","서울특별시 마포구 서교동 367-5 상상마당빌딩","서울특별시 마포구 어울마당로 65(서교동)","02-330-6200","37.5219590","127.041988"
"서울특별시","종로구","쇼핑몰","통인가게","서울특별시 종로구 관훈동 16","서울특별시 종로구 인사동길 32(관훈동)","02-733-4867","37.4906956","127.123854"
"서울특별시","강남구","쇼핑몰","한순례한복침구","서울특별시 강남구 신사동 580 아세아빌딩","서울특별시 강남구 압구정로 164(신사동)","02-3443-6375","36.7673951","127.830157"
"서울특별시","강남구","쇼핑몰","프로젝트루 (Project Rue)","서울특별시 강남구 신사동 647-24","서울특별시 강남구 선릉로153길 32(신사동)","02-545-2747","34.8448510","128.426086"
"서울특별시","종로구","쇼핑몰","은나무","서울특별시 종로구 안국동 19-1","서울특별시 종로구 율곡로3길 72(안국동)","02-730-2867","37.3505292","127.949610"
"서울특별시","중구","쇼핑몰","눈스퀘어","서울특별시 중구 명동2가 83-5 Noon Square","서울특별시 중구 명동길 14(명동2가)","02-3783-5005","37.5709958","126.978914"
"서울특별시","강남구","쇼핑몰","쟈뎅 드 슈에뜨 (Jardin de chouette)","서울특별시 강남구 청담동 21-15","서울특별시 강남구 선릉로146길 27(청담동)","02-3444-4007","37.5756417","126.969248"
"서울특별시","동대문구","쇼핑몰","서울풍물시장","서울특별시 동대문구 신설동 109-5 서울풍물시장","서울특별시 동대문구 천호대로4길 21(신설동)","02-2232-3367","37.4799481","126.856164"
"서울특별시","송파구","쇼핑몰","K2 (문정점)","서울특별시 송파구 가락동 107","서울특별시 송파구 중대로10길 42(가락동)","02-403-9670","35.9848499","126.720217"
"서울특별시","종로구","쇼핑몰","영풍문고 종로점","서울특별시 종로구 서린동 33 영풍빌딩","서울특별시 종로구 청계천로 41(서린동)","1522-2776","37.5733591","126.986084"
"서울특별시","종로구","쇼핑몰","고궁마실","서울특별시 종로구 명륜4가 198-2 한성빌딩","서울특별시 종로구 창경궁로 229(명륜4가)","02-763-9937","37.7692452","126.696502"
"서울특별시","종로구","쇼핑몰","디타워 (replace 광화문)","서울특별시 종로구 청진동 246 D타워","서울특별시 종로구 종로3길 17(청진동)","02-2251-8111","37.5346585","126.993119"
"서울특별시","종로구","쇼핑몰","콰니 (KWANI)","서울특별시 종로구 필운동 240-4","서울특별시 종로구 사직로8길 1-3(필운동)","070-4229-1700","35.6805538","128.697710"
"서울특별시","중구","쇼핑몰","다비치안경 (명동점)","서울특별시 중구 충무로1가 25-15 동암빌딩","서울특별시 중구 소공로 62(충무로1가)","02-752-1074","37.5766192","126.974004"
"서울특별시","중구","쇼핑몰","에뛰드하우스 (명동1호점)","서울특별시 중구 명동2가 31-7","서울특별시 중구 명동8길 35-1(명동2가)","02-753-3771","35.1850621","128.829596"
"서울특별시","중구","쇼핑몰","스파오 (명동점)","서울특별시 중구 충무로1가 24-23 명동하늘빌딩","서울특별시 중구 명동8나길 15(충무로1가)","02-319-3850","35.1002215","129.035652"
"서울특별시","종로구","쇼핑몰","박영숙요 (아틀리에서울)","서울특별시 종로구 관훈동 7","서울특별시 종로구 인사동길 30(관훈동)","02-730-7837","37.5681156","127.008472"
"서울특별시","서초구","쇼핑몰","동양 국악기제작소","서울특별시 서초구 서초동 1533 서초한신리빙타워","서울특별시 서초구 효령로 237(서초동, 서초한신리빙타워)","02-523-7600","37.5748995","126.990638"
"서울특별시","종로구","쇼핑몰","때때롯살롱","서울특별시 종로구 익선동 166-38","서울특별시 종로구 수표로28길 21-12(익선동)","02-704-1369","37.5172332","126.903716"
"서울특별시","용산구","쇼핑몰","노스비치 (North Beach)","서울특별시 용산구 이태원동 119-11","서울특별시 용산구 이태원로 171(이태원동)","02-793-6098","37.5593723","126.976202"
"서울특별시","서대문구","쇼핑몰","유어마인드","","","070-8821-8990","35.1698533","129.131069"
"서울특별시","종로구","쇼핑몰","이서윤한복","서울특별시 종로구 통의동 35-97","서울특별시 종로구 효자로 7(통의동)","02-735-4250","37.5762814","126.971897"
"서울특별시","중구","쇼핑몰","인현시장","","","02-2275-3478","37.5644038","126.922953"
"서울특별시","강남구","쇼핑몰","카플리 코엑스몰점","","","02-6002-3877","36.6433396","127.427835"
"서울특별시","중구","쇼핑몰","밀리오레 (동대문점)","서울특별시 중구 을지로6가 18-185 밀리오레상가건물","서울특별시 중구 장충단로 263(을지로6가)","02-3393-0293","37.5609643","126.862889"
"서울특별시","용산구","쇼핑몰","이바돔 (아이파크몰점)","서울특별시 용산구 한강로3가 40-999 용산역","서울특별시 용산구 한강대로23길 55(한강로3가)","02-2012-3315","35.5380026","129.341756"
"서울특별시","송파구","쇼핑몰","문정동로데오거리","서울특별시 송파구 문정동 41-5","서울특별시 송파구 동남로4길 10(문정동)","02-400-1633","37.5341161","126.990794"
"서울특별시","종로구","쇼핑몰","떡카페 질시루","서울특별시 종로구 와룡동 164-2 인산빌딩","서울특별시 종로구 돈화문로 71(와룡동)","02-741-0258","37.5019421","127.042705"
"서울특별시","영등포구","쇼핑몰","타임스퀘어","서울특별시 영등포구 영등포동4가 442 타임스퀘어","서울특별시 영등포구 영중로 15(영등포동4가)","02-2638-2000","37.5650634","127.001905"
"서울특별시","중구","쇼핑몰","숭례문(남대문) 수입상가","서울특별시 중구 남창동 51-1 롯데손해보험빌딩","서울특별시 중구 소월로 3(남창동)","02-753-2805","37.5739522","126.984762"
"서울특별시","강남구","쇼핑몰","수퍼노말(SUPERNORMAL)","서울특별시 강남구 청담동 80-1 강스빌딩","서울특별시 강남구 선릉로162길 39(청담동)","02-511-0991","37.5738579","126.985609"
"서울특별시","종로구","쇼핑몰","궁가는여우","서울특별시 종로구 내자동 5 목천빌딩","서울특별시 종로구 사직로 119(내자동)","02-722-2318","34.8102550","126.377524"
"서울특별시","중구","쇼핑몰","롯데백화점(본점)","서울특별시 중구 소공동 1 롯데백화점 본점","서울특별시 중구 남대문로 81(소공동)","02-772-3007","36.7837819","127.583402"
"서울특별시","마포구","쇼핑몰","라이너노트","서울특별시 마포구 연남동 240-47","서울특별시 마포구 성미산로29길 4(연남동)","02-337-9966","37.1646590","127.376603"
"서울특별시","강남구","쇼핑몰","뮈샤","서울특별시 강남구 청담동 80-5","서울특별시 강남구 선릉로162길 43(청담동)","1588-9391","35.1176051","129.045060"
"서울특별시","송파구","쇼핑몰","모즈아울렛","서울특별시 송파구 문정동 42-2 모즈아울렛","서울특별시 송파구 동남로 108(문정동)","02-407-5151","35.1497647","126.918634"
"서울특별시","강서구","쇼핑몰","스토리 (Stori)","서울특별시 강서구 가양동 1487 가양테크노타운","서울특별시 강서구 허준로 217(가양동)","02-735-7101","35.3047320","129.111648"
"서울특별시","종로구","쇼핑몰","이새","서울특별시 종로구 관훈동 8-5 인사유리","서울특별시 종로구 인사동길 30-1(관훈동)","02-6713-5592","37.5557041","126.927226"
"서울특별시","용산구","쇼핑몰","조이쥬얼리","서울특별시 용산구 이태원동 60-4","서울특별시 용산구 이태원로 152-1(이태원동)","02-796-3548","37.5603597","126.976510"
"서울특별시","중구","쇼핑몰","황학동 벼룩시장 (도깨비시장 / 만물시장)","서울특별시 중구 황학동 141","서울특별시 중구 마장로5길 11-7(황학동)","","37.5642046","126.981638"
"서울특별시","종로구","쇼핑몰","돌실나이 (인사점)","서울특별시 종로구 관훈동 196-3","서울특별시 종로구 인사동길 35(관훈동)","02-737-2232","37.4599147","128.063760"
"서울특별시","강남구","쇼핑몰","세브도르 (Cep D'or)","서울특별시 강남구 역삼동 720-19 삼봉빌딩","서울특별시 강남구 언주로 431(역삼동)","02-552-3131","37.4773272","126.887676"
"서울특별시","중구","쇼핑몰","서울 중부시장","서울특별시 중구 오장동 139-11","서울특별시 중구 을지로36길 35(오장동)","02-2267-5617","37.4917620","127.117842"
"서울특별시","종로구","쇼핑몰","국제자수원 3호점","서울특별시 종로구 관훈동 189","서울특별시 종로구 인사동길 41(관훈동)","02-723-0830","35.1631461","128.980985"
"서울특별시","종로구","쇼핑몰","아리랑명품관","서울특별시 종로구 인사동 165-1","서울특별시 종로구 인사동길 17-1(인사동)","02-739-5700","34.8040894","126.392096"
"서울특별시","송파구","쇼핑몰","코오롱스포츠 (문정직영점)","서울특별시 송파구 문정동 4-11","서울특별시 송파구 동남로 128(문정동)","02-402-1594","37.5610326","126.979450"
"서울특별시","종로구","쇼핑몰","인사아트프라자","서울특별시 종로구 관훈동 21 인사아트플라자","서울특별시 종로구 인사동길 34-1(관훈동)","02-722-9969","37.5674871","127.008078"
"서울특별시","영등포구","쇼핑몰","아트박스 (영등포점)","서울특별시 영등포구 영등포동4가 442 타임스퀘어","서울특별시 영등포구 영중로 15(영등포동4가)","02-2678-4827","36.6278021","127.488265"
"서울특별시","용산구","쇼핑몰","신라아이파크면세점","","","1688-8800","34.5068505","126.801159"
"서울특별시","마포구","쇼핑몰","테테 아 테테 (tete a tete)","서울특별시 마포구 서교동 333-5","서울특별시 마포구 와우산로29길 51(서교동)","02-6409-7421","37.6910829","127.886165"
"서울특별시","중구","쇼핑몰","아크앤북 (ARC N BOOK)","서울특별시 중구 을지로1가 87 더존을지타워","서울특별시 중구 을지로 29(을지로1가)","070-8822-4728","37.5598159","126.976643"
"서울특별시","중구","쇼핑몰","남대문 문구상가","서울특별시 중구 남대문로4가 20-6","서울특별시 중구 남대문로 6-2(남대문로4가)","02-753-2805","37.5357251","127.095692"
"서울특별시","중구","쇼핑몰","롯데백화점 (에비뉴엘)","서울특별시 중구 남대문로2가 130 AVENUEL","서울특별시 중구 남대문로 73(남대문로2가)","02-771-2500","38.0270624","127.068174"
"서울특별시","금천구","쇼핑몰","W몰(W-MALL)","서울특별시 금천구 가산동 60-27 더블유몰","서울특별시 금천구 디지털로 188(가산동)","02-2081-0114","36.1945249","128.391313"
"서울특별시","송파구","쇼핑몰","지센(ZISHEN) 롯데마트송파점","서울특별시 송파구 문정동 150-2 문정프라자","서울특별시 송파구 중대로 80(문정동)","02-400-5886","37.5515008","126.913950"
"서울특별시","중구","쇼핑몰","TRAVELIGHT (트래블라이트)","서울특별시 중구 회현동1가 200-2","서울특별시 중구 남대문로 34(회현동1가)","02-318-5662","37.5619124","126.986903"
"서울특별시","중구","쇼핑몰","헬로우 에이피엠 (Hello apm)","서울특별시 중구 을지로6가 18-35 헬로우APM","서울특별시 중구 장충단로 253(을지로6가)","02-6388-1114","37.5638952","126.983641"
"서울특별시","마포구","쇼핑몰","테이크어스트릿 (Take a street)","서울특별시 마포구 서교동 490 메세나폴리스","서울특별시 마포구 양화로 45(서교동, 메세나폴리스)","02-337-2090","35.1478376","126.920021"
"서울특별시","종로구","쇼핑몰","서촌나들이","서울특별시 종로구 체부동 45-2 MJ미디어","서울특별시 종로구 자하문로 13(체부동)","02-737-4857","36.3519351","127.352817"
"서울특별시","종로구","쇼핑몰","지아衣갤러리","서울특별시 종로구 효자동 60-6 지아의갤러리","서울특별시 종로구 자하문로 76(효자동)","02-762-1241","37.5172332","126.903716"
"서울특별시","종로구","쇼핑몰","북바이북","서울특별시 종로구 당주동 5 로얄빌딩","서울특별시 종로구 새문안로5길 19(당주동)","02-725-0416","37.4909321","127.492562"
"서울특별시","중구","쇼핑몰","남대문 본동의류상가","서울특별시 중구 남창동 34-105","서울특별시 중구 남대문시장2길 3-2(남창동)","02-753-2805","37.5731706","126.985784"
"서울특별시","광진구","쇼핑몰","테크노마트 강변점","서울특별시 광진구 구의동 546-4 테크노-마트21","서울특별시 광진구 광나루로56길 85(구의동)","02-3424-0114","37.5324889","126.992280"
"서울특별시","마포구","쇼핑몰","메세나폴리스 몰","서울특별시 마포구 서교동 490 메세나폴리스","서울특별시 마포구 양화로 45(서교동, 메세나폴리스)","02-6357-0108","35.8049471","129.311254"
"서울특별시","서초구","쇼핑몰","카카오프렌즈 강남 플래그십 스토어","서울특별시 서초구 서초동 1305-7","서울특별시 서초구 강남대로 429(서초동)","02-6494-1100","35.1688178","129.129523"
"서울특별시","강남구","쇼핑몰","삼성모바일스토어 코엑스점","서울특별시 강남구 삼성동 159 코엑스","서울특별시 강남구 영동대로 513(삼성동)","02-3454-1905","37.0060053","127.276494"
"서울특별시","용산구","쇼핑몰","에덴도자기","서울특별시 용산구 이태원동 168-9","서울특별시 용산구 이태원로 159-1(이태원동)","02-793-0828","34.8401468","127.894484"
"서울특별시","중구","쇼핑몰","가나안경원 (명동2호점)","서울특별시 중구 충무로2가 12-17","서울특별시 중구 명동8가길 33(충무로2가)","02-753-6372","37.5614417","127.038394"
"서울특별시","중구","쇼핑몰","아이닥안경","서울특별시 중구 명동1가 54-8 개양빌딩","서울특별시 중구 명동3길 6(명동1가)","02-754-0110","37.5596678","126.977673"
"서울특별시","영등포구","쇼핑몰","올리브영 (타임스퀘어신세계점)","서울특별시 영등포구 영등포동4가 442 타임스퀘어","서울특별시 영등포구 영중로 15(영등포동4가)","02-2677-5290","35.1698533","129.131069"
"서울특별시","종로구","쇼핑몰","한지추억","서울특별시 종로구 관훈동 197-24","서울특별시 종로구 인사동7길 6(관훈동)","02-735-2059","37.4476109","126.452346"
"서울특별시","용산구","쇼핑몰","이태원 쇼핑거리","서울특별시 용산구 이태원동 79-39","서울특별시 용산구 녹사평대로26가길 13(이태원동)","02-797-7319","34.8407200","128.419047"
"서울특별시","중구","쇼핑몰","누죤패션몰","서울특별시 중구 신당동 200-5 누죤빌딩","서울특별시 중구 을지로45길 62(신당동)","02-6366-3114","35.0240850","126.693650"
"서울특별시","송파구","쇼핑몰","가락시장(가락농수산물 도매시장)","서울특별시 송파구 가락동 600 가락동 농수산물도매시장","서울특별시 송파구 양재대로 932(가락동)","02-3435-1000","37.5219390","127.020832"
"서울특별시","성동구","쇼핑몰","엔터식스 왕십리역점","서울특별시 성동구 행당동 168-151 왕십리민자역사","서울특별시 성동구 왕십리광장로 17(행당동)","02-2200-6000","36.1019179","127.498340"
"서울특별시","중구","쇼핑몰","대도종합상가","서울특별시 중구 남창동 33-1","서울특별시 중구 남대문시장4길 9(남창동)","02-752-2689","37.5199205","127.022510"
"서울특별시","강동구","쇼핑몰","공방시와저","서울특별시 강동구 성내동 384-11","서울특별시 강동구 성안로 101(성내동)","02-471-7444","37.5348174","126.995658"
"서울특별시","종로구","쇼핑몰","나이프갤러리","서울특별시 종로구 관훈동 192-11","서울특별시 종로구 인사동9길 7(관훈동)","02-735-4431","35.1698533","129.131069"
"서울특별시","중구","쇼핑몰","남대문 중앙상가","서울특별시 중구 남창동 49-1","서울특별시 중구 남대문시장4길 21(남창동)","02-753-2805","37.5613863","126.984941"
"서울특별시","마포구","쇼핑몰","한샘가죽공방","서울특별시 마포구 동교동 163-5","서울특별시 마포구 어울마당로 113(동교동)","02-334-8427","35.7271154","126.732962"
"서울특별시","마포구","쇼핑몰","해찬송학김","서울특별시 마포구 합정동 395-3","서울특별시 마포구 월드컵로3길 76(합정동)","02-333-8386","37.2548979","127.030423"
"서울특별시","중구","쇼핑몰","굿모닝시티","서울특별시 중구 을지로6가 18-21 굿모닝시티쇼핑몰","서울특별시 중구 장충단로 247(을지로6가)","02-2118-8700","36.9017751","128.772274"
"서울특별시","송파구","쇼핑몰","제이디엑스 (JDX)","서울특별시 송파구 문정동 42-10 대명빌딩","서울특별시 송파구 동남로 96(문정동)","02-406-1002","35.5844945","127.395889"
"서울특별시","마포구","쇼핑몰","홍대앞 희망시장","서울특별시 마포구 서교동 359 노인정","서울특별시 마포구 와우산로21길 19-3(서교동)","070-4411-4865","35.5637001","129.125695"
"서울특별시","강남구","쇼핑몰","쉭앤칙 (Chic And Chick)","서울특별시 강남구 신사동 523-24","서울특별시 강남구 강남대로162길 41-19(신사동)","02-2633-0120","35.9740754","127.205412"
"서울특별시","강남구","쇼핑몰","바리엔유 (구 바가지머리)","서울특별시 강남구 신사동 535-4","서울특별시 강남구 도산대로11길 38(신사동)","02-515-8514","34.9711607","127.590453"
"서울특별시","용산구","쇼핑몰","힐튼양복점","서울특별시 용산구 이태원동 124-5","서울특별시 용산구 이태원로 195(이태원동)","02-790-0066","36.8901364","128.735509"
"서울특별시","중구","쇼핑몰","네이처리퍼블릭 (명동월드점)","서울특별시 중구 충무로1가 24-2 명동愛타워","서울특별시 중구 명동8길 52(충무로1가)","02-753-0123","37.5727712","126.974038"
"서울특별시","서대문구","쇼핑몰","Heynature(헤이네이처) 이대점","서울특별시 서대문구 대현동 37-9","서울특별시 서대문구 이화여대7길 35(대현동)","02-2632-5179","35.6787805","127.267680"
"서울특별시","영등포구","쇼핑몰","빈폴 (타임스퀘어점)","서울특별시 영등포구 영등포동4가 442 타임스퀘어","서울특별시 영등포구 영중로 15(영등포동4가)","02-2638-2025","37.6930205","126.755787"
"서울특별시","용산구","쇼핑몰","현대 아이파크몰","서울특별시 용산구 한강로3가 40-999 용산역","서울특별시 용산구 한강대로23길 55(한강로3가)","02-2012-0101","36.1752110","127.775634"
"서울특별시","종로구","쇼핑몰","세인트제임스 삼청점(SAINT JAMES BOUTIQUE SAMCHEONG)[한국관광 품질인증/Korea Quality]","서울특별시 종로구 화동 38-1","서울특별시 종로구 삼청로 78(화동)","02-737-4628","34.9274349","128.071763"
"서울특별시","종로구","쇼핑몰","광화문 세종클럽","서울특별시 종로구 내수동 1 세종클럽","서울특별시 종로구 새문안로5가길 7(내수동)","02-722-0001","34.5068505","126.801159"
"서울특별시","종로구","쇼핑몰","청하고려인삼 [한국관광 품질인증/Korea Quality]","서울특별시 종로구 부암동 182-1 청하빌딩","서울특별시 종로구 자하문로 280(부암동)","02-395-1688","35.1397002","129.062047"
"서울특별시","종로구","쇼핑몰","동대문종합시장 한복상가","서울특별시 종로구 종로6가 262-1 동대문종합시장","서울특별시 종로구 종로 266(종로6가)","02-2262-0114","37.2982241","127.631996"
"서울특별시","용산구","쇼핑몰","롯데쇼핑 롯데아울렛 서울역점[한국관광 품질인증/Korea Quality]","서울특별시 용산구 동자동 43-205 서울역(철도역)","서울특별시 용산구 한강대로 405(동자동)","02-6965-2500","37.5707143","126.971608"
"서울특별시","종로구","쇼핑몰","아트코리아[한국관광 품질인증/Korea Quality]","서울특별시 종로구 부암동 202-4 서울미술관","서울특별시 종로구 자하문로 231(부암동)","02-394-5551","37.4898802","126.886560"
"서울특별시","서대문구","쇼핑몰","주식회사 청운에스피(CHEONGUN S.P Co.,Ltd.) [한국관광 품질인증/Korea Quality]","서울특별시 서대문구 남가좌동 330-35","서울특별시 서대문구 모래내로 235(남가좌동)","02-373-8898","36.6545680","128.450336"
"서울특별시","종로구","쇼핑몰","금강제화 (종로지점)","서울특별시 종로구 종로2가 24","서울특별시 종로구 종로 89(종로2가)","02-733-2744","37.5929145","126.964880"
"서울특별시","강남구","쇼핑몰","브릿지안경[한국관광 품질인증/Korea Quality]","","","02-543-6846","37.1738150","128.993470"
"서울특별시","중구","쇼핑몰","명동마트 [한국관광 품질인증/Korea Quality]","","","02-752-2269","35.7140254","126.994953"
"서울특별시","종로구","쇼핑몰","라바타운","서울특별시 종로구 신문로2가 1-153 주식회사 투바앤","서울특별시 종로구 경희궁1길 1(신문로2가)","070-4609-6492","36.4384995","126.849386"
"서울특별시","구로구","쇼핑몰","남구로시장","서울특별시 구로구 구로동 741-27 구로구시설관리공단","서울특별시 구로구 구로동로26길 54(구로동)","02-855-8509","35.4118105","127.383507"
"서울특별시","중구","쇼핑몰","세란안경[한국관광 품질인증/Korea Quality]","","","02-777-6789","36.7832919","127.004232"
"서울특별시","용산구","쇼핑몰","해밀톤셔츠","서울특별시 용산구 이태원동 64-12","서울특별시 용산구 이태원로 160(이태원동)","02-796-5693","37.3548848","127.923290"
"서울특별시","용산구","쇼핑몰","플랫폼 플레이스(한남점) [한국관광 품질인증/Korea Quality]","서울특별시 용산구 한남동 682-1","서울특별시 용산구 이태원로 268(한남동)","02-797-4628","33.4994335","126.540712"
"서울특별시","종로구","쇼핑몰","저집 [한국관광 품질인증/Korea Quality]","서울특별시 종로구 부암동 260-6","서울특별시 종로구 창의문로 142-1(부암동)","02-3417-0119","37.8668307","127.721176"
"서울특별시","동작구","쇼핑몰","노량진수산물도매시장","서울특별시 동작구 노량진동 334 노량진 수산물 도매시장","서울특별시 동작구 노들로 674(노량진동)","02-2254-8000","36.7426569","127.455876"
"서울특별시","중구","쇼핑몰","신세계백화점 (본점)","서울특별시 중구 충무로1가 52-5 신세계백화점건물","서울특별시 중구 소공로 63(충무로1가)","1588-1234","37.5436228","127.043585"
"서울특별시","마포구","쇼핑몰","카카오프렌즈 홍대 플래그십 스토어","서울특별시 마포구 동교동 165-5 좋은사람들 빌딩","서울특별시 마포구 양화로 162(동교동)","02-6010-0104","35.8380885","128.576050"
"서울특별시","중구","쇼핑몰","에뛰드하우스 명동충무로점 [한국관광 품질인증/Korea Quality]","서울특별시 중구 충무로1가 22-11","서울특별시 중구 명동8나길 24-1(충무로1가)","02-777-1704","37.1697719","129.036399"
"서울특별시","성동구","쇼핑몰","언더스탠드에비뉴","서울특별시 성동구 성수동1가 685-704 언더 스탠드 에비뉴","서울특별시 성동구 왕십리로 63(성수동1가)","02-725-5526","35.5548406","129.323451"
"서울특별시","종로구","쇼핑몰","질경이(삼청점) [한국관광 품질인증/Korea Quality]","서울특별시 종로구 삼청동 63-13","서울특별시 종로구 삼청로 88(삼청동)","02-744-5606","36.5007704","126.624935"
"서울특별시","양천구","쇼핑몰","목사랑시장","서울특별시 양천구 목동 726-18 목4동시장고객지원센터","서울특별시 양천구 목동중앙남로7길 8(목동)","02-2647-9191","37.5510479","129.108572"
"서울특별시","강남구","쇼핑몰","세인트제임스 서울[한국관광 품질인증/Korea Quality]","서울특별시 강남구 신사동 529-10","서울특별시 강남구 논현로175길 94(신사동)","02-543-4628","37.5589421","126.945554"
"서울특별시","강서구","쇼핑몰","롯데몰 김포공항","서울특별시 강서구 방화동 886 김포공항역","서울특별시 강서구 하늘길 지하77(방화동)","02-6116-4000","37.5594577","126.944849"
"서울특별시","종로구","쇼핑몰","동대문종합시장 악세사리상가","서울특별시 종로구 종로6가 262-1 동대문종합시장","서울특별시 종로구 종로 266(종로6가)","02-2262-0114","37.5577544","126.924365"
"서울특별시","중구","쇼핑몰","카포 풋볼 스토어 [한국관광 품질인증/Korea Quality]","서울특별시 중구 을지로7가 56 카포빌딩","서울특별시 중구 을지로 282(을지로7가)","02-2237-8777","35.9104010","128.641942"
"서울특별시","중구","쇼핑몰","남대문시장","서울특별시 중구 남창동 49-1","서울특별시 중구 남대문시장4길 21(남창동)","02-753-2805","36.2807973","126.912173"
"서울특별시","구로구","쇼핑몰","구로 중앙유통단지","서울특별시 구로구 구로동 1258 중앙유통단지","서울특별시 구로구 경인로53길 15(구로동)","02-2625-2631","37.4405931","126.783935"
"서울특별시","서대문구","쇼핑몰","스킨푸드 (신촌점)","서울특별시 서대문구 창천동 18-83","서울특별시 서대문구 연세로 6(창천동)","02-313-4191","34.7444797","127.767525"
"서울특별시","서대문구","쇼핑몰","이니스프리 (이대점)","서울특별시 서대문구 대현동 34-35","서울특별시 서대문구 이화여대길 78(대현동)","02-313-8161","37.5790883","126.986276"
"서울특별시","서대문구","쇼핑몰","정관장 (이대점)","서울특별시 서대문구 대현동 40-22","서울특별시 서대문구 신촌로 173(대현동)","02-312-3304","37.5570104","126.977683"
"서울특별시","마포구","쇼핑몰","홍대 프리마켓","서울특별시 마포구 서교동 359 노인정","서울특별시 마포구 와우산로21길 19-3(서교동)","02-325-8553","33.4288071","126.289464"
"서울특별시","서대문구","쇼핑몰","아리따움 (이대직영점)","서울특별시 서대문구 대현동 56-125","서울특별시 서대문구 이화여대길 45(대현동)","02-313-0552","34.6763679","126.902861"
"서울특별시","서대문구","쇼핑몰","POOM아트박스 (신촌점)","서울특별시 서대문구 창천동 31-80 큐비드빌딩","서울특별시 서대문구 명물길 23(창천동)","02-313-1001","36.7824439","126.455805"
"서울특별시","서대문구","쇼핑몰","모이라이 (moirai)","서울특별시 서대문구 대현동 34-22","서울특별시 서대문구 이화여대길 52-33(대현동)","02-363-7524","37.5575682","126.904250"
"서울특별시","서대문구","쇼핑몰","토니모리 (이대점)","서울특별시 서대문구 대현동 54-11","서울특별시 서대문구 이화여대길 24(대현동)","02-365-8557","37.5642510","127.004330"
"서울특별시","마포구","쇼핑몰","도로시쥬얼리","서울특별시 마포구 동교동 156-2 마젤란21 오피스텔","서울특별시 마포구 양화로 175(동교동)","02-3144-2533","37.5207299","127.019413"
"서울특별시","강남구","쇼핑몰","스타필드 코엑스몰","서울특별시 강남구 삼성동 159 코엑스","서울특별시 강남구 영동대로 513(삼성동)","02-6002-5300","37.3547068","127.942081"
"서울특별시","송파구","쇼핑몰","방이시장","서울특별시 송파구 방이동 137-8","서울특별시 송파구 백제고분로48길 41(방이동)","070-8953-3811","38.5762468","128.382527"
"서울특별시","서초구","쇼핑몰","강남고속터미널 혼수상가","서울특별시 서초구 반포동 19-4 강남고속버스터미널","서울특별시 서초구 신반포로 194(반포동)","02-537-4511","36.9739313","127.930671"
"서울특별시","종로구","쇼핑몰","북촌상회(북촌가게)","서울특별시 종로구 계동 105","서울특별시 종로구 계동길 37(계동)","02-743-1470","37.3798178","126.661250"
"서울특별시","중구","쇼핑몰","레디투웰니스 (ready to wellness)","서울특별시 중구 남창동 205-72","서울특별시 중구 퇴계로2길 9-8(남창동)","02-749-0309","37.7596632","128.061146"
"서울특별시","마포구","쇼핑몰","타이거릴리","서울특별시 마포구 망원동 422-19","서울특별시 마포구 포은로 119(망원동)","","36.9747382","127.926821"
"서울특별시","중구","쇼핑몰","필름로그 현상소","서울특별시 중구 쌍림동 22-16 동우빌딩","서울특별시 중구 퇴계로53길 6-17(쌍림동)","02-2276-1515","36.8005640","127.104726"
"서울특별시","강남구","쇼핑몰","아로마티카 제로스테이션","서울특별시 강남구 신사동 506","서울특별시 강남구 도산대로1길 62(신사동)","02-1600-3689","36.8193302","127.157846"
"서울특별시","용산구","쇼핑몰","현대카드 Vinyl & Plastic","","","02-2014-7800","33.5129807","126.521810"
"서울특별시","동대문구","쇼핑몰","경동시장","서울특별시 동대문구 제기동 1019 경동시장","서울특별시 동대문구 고산자로36길 3(제기동)","02-967-8721","34.7249807","127.089682"
"서울특별시","종로구","쇼핑몰","KCDF 갤러리숍 공예정원","서울특별시 종로구 관훈동 182-2 공예종합유통지원센터","서울특별시 종로구 인사동11길 8(관훈동)","02-733-9041","34.6654830","127.049830"
"서울특별시","마포구","쇼핑몰","망원시장","서울특별시 마포구 망원동 411-2 목화맨션","서울특별시 마포구 포은로8길 14(망원동, 목화맨션)","02-335-3591","37.5487581","126.920303"
